movie_name,year,genre,rating,description
Valentine Crush,2021,Horror,9.4,"A roller derby player gets in a little over her head after she meets her ""number one fan""."
Moksha,2022,"Crime, Horror, Mystery",9.3,Moksha is a suspense thriller revolving around a sinister masked man and the mystery around his identity. Who is this Mask-Man? and what he is going to do? lies the crux of the film. With a...                See full summary »
Sin Apple,2022,Horror,9.3,A man places a woman under a spell to make her fall in love with him. Problems arise when her true love comes back into the picture.
Zombi Apocalipsis Sensuale,2013,Horror,9.3,Bondini is a mad doctor who is creating an army of Zombie Cannibals and trying to give birth to the first zombie baby
Backrooms: The Movie,2022,Horror,9.2,Kane Pixels (Kane Parsons) Falls Into The Backrooms And Try's To Get Out Of It
Dark Ditties Presents 'Finders Keepers',2018,Horror,9.2,Two inept poacher brothers stumble upon a barely breathing man with a locked briefcase in the woods.
La Noche de la Bruja,2019,"Drama, Horror, Thriller",9.2,Add a Plot
Bukunja Tekunja Mitti: The Cannibals,2012,"Action, Horror",9.2,It's an action packed movie
House Call,2013,Horror,9.2,"When 16-year-old Mariam's little brother Vince falls ill on her watch, she calls their family doctor to make a house call. But when the doctor ends up dead, nothing prepares the children ...                See full summary »"
Miltown,2022,"Horror, Thriller",9.2,"When an ancient being infiltrates an imaginative young man's family ranch, he must take it upon himself to discover who can be trusted and who is turning them against each other."
Deer Camp '86,2022,"Comedy, Horror, Thriller",9.2,"In the fall of 1986, six knuckleheads from Detroit travel north to partake in the annual tradition of deer hunting. But something horrific has been awakened and the hunters become the hunted."
The Devil's Whispers,2009,"Horror, Thriller",9.2,"Maric Drogovski has lived with guilt for over a year. But when the time comes to face up to what he has done, he not only makes things worse, he throws himself into another realm without any hope of redemption."
Spooky Month - The Stars,2019,"Animation, Comedy, Horror",9.2,It's Spooky Month! This Time Skid and Pump meet a new friend. And he can show them the stars.
Repulse,2021,"Drama, Horror, Thriller",9.2,A dark drama starring an unexpectedly maniacal Stepán Kozub and an unstable heroine played by Pavla Gajdosíková.
Kapala,2022,"Horror, Thriller",9.1,The movie begins from Bangalore. 2 siblings live along with their friend in an apartment in the city. The younger brother falls unexpectedly in deep trouble which turns almost fatal.
Blackout,2020,"Horror, Mystery",9.1,This film looks back on the mysterious disappearances that took place at the fort of Mont-Tarb in November 2018.
Topless Tori's Tomb of Terror,2022,"Comedy, Crime, Drama",9.1,"An anthology tribute to late night horror host shows featuring shot-on-video short films from three independent filmmakers, as well as mock commercials, commentary tracks and more."
The Arc,2016,"Action, Crime, Drama",9.1,"A secret organization with a hidden agenda sets in motion the beginning of Armageddon. Governments have been infiltrated, law and order become an illusion, and humanity struggles to hang on...                See full summary »"
House No. 446,2021,"Horror, Thriller",9.1,Add a Plot
The Belly of the Beast,2008,Horror,9.0,"In 2008, 12 Disciples of Satan are released upon the earth, to do battle with 12 Disciples of direct descendants of the Apostles."
Afterthought,2016,"Drama, Horror, Thriller",9.0,"After Ben Sawyer's best friend commits suicide, his life quickly spirals out of control as chunks of time vanish from his memory and dark figures stalk him around every corner."
Sins of Man: Rise of Mortis,2015,Horror,9.0,A young girl has finally dealt with the events of her past when a killer strikes her small Maine town turning her life upside down for a second time.
Abomination,2011,"Drama, Horror",9.0,"A film at the intersection of fundamentalist fervor and mental illness. Kurt Schroeder, a Christian rock musician embarks on a documentary project that chronicles his spiral into murder, madness and mayhem."
Rip Real Horror Story,2021,Horror,9.0,"Presenting South (Sauth) Indian Movies Dubbed In Hindi Full Movie (Hindi Movies, South Movie) ""RIP REAL HORROR STORY"" starring Vijay Chendur, Hanumanthe Gowda and Aarti Kulkarni, Raj Nitish Kumar. Exclusively on South Hotstar Heroines"
Frankenstein's Patchwork Monster,2015,Horror,9.0,"A wager is made, a book of horror fiction is written. It becomes know as, ""Frankenstein, or a Modern Prometheus"", by Mary Shelley. Though what happens if fiction was fact? Can a soul be immortal. Is everlasting life worth such misery?"
La Bruja,2021,"Horror, Thriller",9.0,"40 years ago, a man made a pact with a witch in exchange for the life of his granddaughter when she turned 15. Now the time has come, and the family must fight."
Lucifer'e and The Great Controversy,2020,Horror,9.0,"LUCIFER'E dreamed of introducing her new magic world in the Earth and wished all the men and earth dweller creatures will bow down to witchcraft, that didn't succeed because Angel Joe came to the rescue."
Toxin: 700 Days Left on Earth,2015,"Action, Drama, Horror",9.0,"Seven hundred days after U.S. President Austin (Lee Majors) announces a new, rapidly spreading virus, a resulting plague has killed most of humanity and transformed the rest into mutants. ...                See full summary »"
The Red Tide Massacre,2022,Horror,9.0,A female TV reporter investigating the red tide environmental disaster in Southwest Florida becomes the target of an unknown monster.
Reunion from Hell 2,2022,Horror,9.0,"Picking up two years after the events of the first film, we follow Riley Conner and his friends as they leave to celebrate Christmas at a secluded cabin in the mountains after an anonymous ...                See full summary »"
Shadows,2012,Horror,9.0,Two young women are invited to a strange party in a large country house. There they join in a game where they play undead creatures hunting for the mortal victims in their midst - but ...                See full summary »
Ward 3,2012,Horror,9.0,Add a Plot
Bairan Palli,2022,"Horror, Thriller",8.9,Telugu film directed by Venkat Kacharla.
Flesh and Blood a Go! Go!,2017,"Drama, Horror",8.9,A series of graphic murders have been happening on the set of photo shoots.
Eihwaz,2021,Horror,8.9,Three friends take a vacation in the Swedish wilderness. Unaware of what ancient horror that awaits them.
Human Hibachi 2,2022,Horror,8.9,"Set in the deep woods, a cannibal family obsessed with the first ""Human Hibachi"" video have have made it their life's mission to find the only two individuals left from it. If successful, ...                See full summary »"
The Haunted House: The Sky Ghost vs Jormungandr,2019,"Animation, Action, Adventure",8.9,Add a Plot
Hollywood Christ,2010,"Fantasy, Horror, Mystery",8.9,A street performer who portraits Christ finds himself trapped in a limbo between birth and death.
Rosie: The Saffron Chapter,2022,"Horror, Thriller",8.9,A film based on true events in Gurugram.
Martyr,2006,Horror,8.9,"An Innocent Man, Condemned by God, Persecuted for His Faith. Martyr is a controversial horror story based on the Book of Job from The Old Testament."
Hair-Trigger,2022,"Crime, Horror, Thriller",8.9,A group of novice criminals find themselves laying low in the middle of nowhere. Chaos and confusion set in as they find out they may not be alone.
Walking Shadows,2002,"Drama, Horror, Thriller",8.8,"As a college sophomore's academic life devolves into substance abuse and depression, he fears that his friends are being stalked by a killer whose existence he can't discern from hallucinations."
Innocent Prayer,2016,"Crime, Drama, Horror",8.8,A little girl who is tortured by her parents follow the footstep of a serilal killer to run away from her reality.
Fang,2022,"Drama, Horror",8.8,Psychological Thriller about a young man dealing with his mental struggles while living with his failing mothers health and breaking down himself.
An Inappropriate Affect,2015,"Comedy, Horror, Mystery",8.8,"The new patient at Elm County Hospital is something of a celebrity. He wants out, but his mental health, or lack thereof - is an investment."
Do Not Disturb the Dead,2016,Horror,8.8,Two inner city youth come up with a apocalyptic plan to take over the world. Making their main priority to live to see tomorrow.
The Children Under the House,2022,Horror,8.8,"Julia Luu, a child therapist, finds that a young girl's imaginary friends might be more than they seem."
Grinders,2022,"Comedy, Horror",8.8,"Two brothers, One a Butcher and one a Lawn service provider. Lawn service with an edge. A small town in Georgia has several of its towns people dissapear."
666: The Beginning of the End,2009,Horror,8.8,"Father Michele Stivoli, an Italian catholic priest on a journey of confusion, pain and terror which leads him on a collision course with the Antichrist himself."
Gumnaam Ek Thriller Night,2021,"Horror, Thriller",8.8,It's a story of ketan and Anu who go to a haunted jungle with their friends and lost in it. They meet Mahesh in the jungle who came to search for his brother and all started searching for ...                See full summary »
Loving Polly,2021,Horror,8.8,"After a young teenage girl leaves a summer concert in the mid 90's, she is viciously attacked and abducted by a young man with animalistic-like behavior. Polly awakens confused and ...                See full summary »"
Satur,1951,"Fantasy, Horror",8.8,"Cristina, a pretty young neighborhood girl, is pursued by the mysterious Satur, a wealthy but mysterious young man. Cristina, however, is engaged to Sendong, a young farmer. When Cristina's...                See full summary »"
Self Isolated,2021,"Drama, Horror, Mystery",8.8,"After awakening from a coma, a woman searches for clues into her missing husband's disappearance."
